IP LINLIN
DP 642.0 6.314399e-07
DP 643.0 6.224445e-07
DP 644.0 6.135795e-07
DP 645.0 6.048430e-07
DP 646.0 5.962332e-07
DP 647.0 5.877481e-07
DP 648.0 5.793859e-07
DP 649.0 5.711449e-07
DP 650.0 5.630231e-07
DP 651.0 5.550189e-07
DP 652.0 5.471305e-07
DP 653.0 5.393562e-07
DP 654.0 5.316943e-07
DP 655.0 5.241431e-07
DP 656.0 5.167011e-07
DP 657.0 5.093665e-07
DP 658.0 5.021380e-07
DP 659.0 4.950137e-07
DP 660.0 4.879923e-07
DP 661.0 4.810723e-07
DP 662.0 4.742520e-07
DP 663.0 4.675301e-07
DP 664.0 4.609051e-07
DP 665.0 4.543756e-07
DP 666.0 4.479402e-07
DP 667.0 4.415975e-07
DP 668.0 4.353461e-07
DP 669.0 4.291847e-07
DP 670.0 4.231120e-07
DP 671.0 4.171267e-07
DP 672.0 4.112274e-07
DP 673.0 4.054130e-07
DP 674.0 3.996822e-07
DP 675.0 3.940337e-07
DP 676.0 3.884664e-07
DP 677.0 3.829791e-07
DP 678.0 3.775705e-07
DP 679.0 3.722396e-07
DP 680.0 3.669852e-07
DP 681.0 3.618062e-07
DP 682.0 3.567015e-07
DP 683.0 3.516700e-07
DP 684.0 3.467106e-07
DP 685.0 3.418224e-07
DP 686.0 3.370041e-07
DP 687.0 3.322549e-07
DP 688.0 3.275736e-07
DP 689.0 3.229594e-07
DP 690.0 3.184113e-07
DP 691.0 3.139282e-07
DP 692.0 3.095092e-07
DP 693.0 3.051535e-07
DP 694.0 3.008600e-07
DP 695.0 2.966279e-07
DP 696.0 2.924562e-07
DP 697.0 2.883442e-07
DP 698.0 2.842909e-07
DP 699.0 2.802954e-07
DP 700.0 2.763570e-07
DP 701.0 2.724748e-07
DP 702.0 2.686480e-07
DP 703.0 2.648758e-07
DP 704.0 2.611574e-07
DP 705.0 2.574920e-07
DP 706.0 2.538788e-07
DP 707.0 2.503171e-07
DP 708.0 2.468061e-07
DP 709.0 2.433452e-07
DP 710.0 2.399335e-07
DP 711.0 2.365704e-07
DP 712.0 2.332552e-07
DP 713.0 2.299871e-07
DP 714.0 2.267655e-07
DP 715.0 2.235897e-07
DP 716.0 2.204590e-07
DP 717.0 2.173729e-07
DP 718.0 2.143306e-07
DP 719.0 2.113315e-07
DP 720.0 2.083751e-07
DP 721.0 2.054606e-07
DP 722.0 2.025874e-07
DP 723.0 1.997551e-07
DP 724.0 1.969629e-07
DP 725.0 1.942104e-07
DP 726.0 1.914968e-07
DP 727.0 1.888218e-07
DP 728.0 1.861846e-07
DP 729.0 1.835849e-07
DP 730.0 1.810220e-07
DP 731.0 1.784953e-07
DP 732.0 1.760045e-07
DP 733.0 1.735489e-07
DP 734.0 1.711281e-07
DP 735.0 1.687415e-07
DP 736.0 1.663887e-07
DP 737.0 1.640692e-07
DP 738.0 1.617824e-07
DP 739.0 1.595280e-07
DP 740.0 1.573055e-07
DP 741.0 1.551144e-07
DP 742.0 1.529542e-07
DP 743.0 1.508245e-07
DP 744.0 1.487249e-07
DP 745.0 1.466550e-07
DP 746.0 1.446143e-07
DP 747.0 1.426023e-07
DP 748.0 1.406188e-07
DP 749.0 1.386632e-07
DP 750.0 1.367352e-07
DP 751.0 1.348344e-07
DP 752.0 1.329604e-07
DP 753.0 1.311127e-07
DP 754.0 1.292911e-07
DP 755.0 1.274952e-07
DP 756.0 1.257246e-07
DP 757.0 1.239789e-07
DP 758.0 1.222577e-07
DP 759.0 1.205608e-07
DP 760.0 1.188878e-07
DP 761.0 1.172383e-07
DP 762.0 1.156119e-07
DP 763.0 1.140085e-07
DP 764.0 1.124276e-07
DP 765.0 1.108689e-07
DP 766.0 1.093321e-07
DP 767.0 1.078169e-07
DP 768.0 1.063230e-07
DP 769.0 1.048501e-07
DP 770.0 1.033978e-07
DP 771.0 1.019659e-07
DP 772.0 1.005541e-07
DP 773.0 9.916216e-08
DP 774.0 9.778971e-08
DP 775.0 9.643650e-08
DP 776.0 9.510226e-08
DP 777.0 9.378673e-08
DP 778.0 9.248963e-08
DP 779.0 9.121071e-08
DP 780.0 8.994971e-08
DP 781.0 8.870636e-08
DP 782.0 8.748043e-08
DP 783.0 8.627165e-08
DP 784.0 8.507980e-08
DP 785.0 8.390463e-08
DP 786.0 8.274589e-08
DP 787.0 8.160337e-08
DP 788.0 8.047682e-08
DP 789.0 7.936603e-08
DP 790.0 7.827076e-08
DP 791.0 7.719080e-08
DP 792.0 7.612593e-08
DP 793.0 7.507594e-08
DP 794.0 7.404062e-08
DP 795.0 7.301975e-08
DP 796.0 7.201314e-08
DP 797.0 7.102057e-08
DP 798.0 7.004186e-08
DP 799.0 6.907681e-08
DP 800.0 6.812522e-08
DP 801.0 6.718690e-08
DP 802.0 6.626167e-08
DP 803.0 6.534934e-08
DP 804.0 6.444972e-08
DP 805.0 6.356265e-08
DP 806.0 6.268793e-08
DP 807.0 6.182540e-08
DP 808.0 6.097488e-08
DP 809.0 6.013621e-08
DP 810.0 5.930921e-08
DP 811.0 5.849373e-08
DP 812.0 5.768959e-08
DP 813.0 5.689665e-08
DP 814.0 5.611473e-08
DP 815.0 5.534370e-08
DP 816.0 5.458338e-08
DP 817.0 5.383364e-08
DP 818.0 5.309431e-08
DP 819.0 5.236527e-08
DP 820.0 5.164635e-08
DP 821.0 5.093742e-08
DP 822.0 5.023835e-08
DP 823.0 4.954897e-08
DP 824.0 4.886917e-08
DP 825.0 4.819881e-08
DP 826.0 4.753776e-08
DP 827.0 4.688587e-08
DP 828.0 4.624303e-08
DP 829.0 4.560911e-08
DP 830.0 4.498398e-08
DP 831.0 4.436752e-08
DP 832.0 4.375961e-08
DP 833.0 4.316012e-08
DP 834.0 4.256895e-08
DP 835.0 4.198596e-08
DP 836.0 4.141105e-08
DP 837.0 4.084410e-08
DP 838.0 4.028501e-08
DP 839.0 3.973366e-08
DP 840.0 3.918993e-08
DP 841.0 3.865374e-08
DP 842.0 3.812497e-08
DP 843.0 3.760351e-08
DP 844.0 3.708926e-08
DP 845.0 3.658213e-08
DP 846.0 3.608201e-08
DP 847.0 3.558881e-08
DP 848.0 3.510242e-08
DP 849.0 3.462276e-08
DP 850.0 3.414972e-08
DP 851.0 3.368322e-08
DP 852.0 3.322317e-08
DP 853.0 3.276947e-08
DP 854.0 3.232203e-08
DP 855.0 3.188077e-08
DP 856.0 3.144560e-08
DP 857.0 3.101644e-08
DP 858.0 3.059320e-08
DP 859.0 3.017580e-08
DP 860.0 2.976416e-08
DP 861.0 2.935819e-08
DP 862.0 2.895783e-08
DP 863.0 2.856298e-08
DP 864.0 2.817357e-08
DP 865.0 2.778954e-08
DP 866.0 2.741079e-08
DP 867.0 2.703726e-08
DP 868.0 2.666888e-08
DP 869.0 2.630557e-08
DP 870.0 2.594727e-08
DP 871.0 2.559390e-08
DP 872.0 2.524539e-08
DP 873.0 2.490168e-08
DP 874.0 2.456270e-08
DP 875.0 2.422838e-08
DP 876.0 2.389866e-08
DP 877.0 2.357348e-08
DP 878.0 2.325277e-08
DP 879.0 2.293646e-08
DP 880.0 2.262451e-08
DP 881.0 2.231684e-08
DP 882.0 2.201341e-08
DP 883.0 2.171414e-08
DP 884.0 2.141898e-08
DP 885.0 2.112788e-08
DP 886.0 2.084077e-08
DP 887.0 2.055761e-08
DP 888.0 2.027834e-08
DP 889.0 2.000289e-08
DP 890.0 1.973123e-08
DP 891.0 1.946330e-08
DP 892.0 1.919904e-08
DP 893.0 1.893841e-08
DP 894.0 1.868135e-08
DP 895.0 1.842782e-08
DP 896.0 1.817776e-08
DP 897.0 1.793113e-08
DP 898.0 1.768789e-08
DP 899.0 1.744797e-08
DP 900.0 1.721134e-08
DP 901.0 1.697796e-08
DP 902.0 1.674777e-08
DP 903.0 1.652074e-08
DP 904.0 1.629681e-08
DP 905.0 1.607595e-08
DP 906.0 1.585811e-08
DP 907.0 1.564325e-08
DP 908.0 1.543134e-08
DP 909.0 1.522232e-08
DP 910.0 1.501617e-08
DP 911.0 1.481283e-08
DP 912.0 1.461227e-08
DP 913.0 1.441446e-08
DP 914.0 1.421935e-08
DP 915.0 1.402691e-08
DP 916.0 1.383710e-08
DP 917.0 1.364988e-08
DP 918.0 1.346522e-08
DP 919.0 1.328308e-08
DP 920.0 1.310343e-08
DP 921.0 1.292624e-08
DP 922.0 1.275146e-08
DP 923.0 1.257907e-08
DP 924.0 1.240903e-08
DP 925.0 1.224132e-08
DP 926.0 1.207589e-08
DP 927.0 1.191272e-08
DP 928.0 1.175178e-08
DP 929.0 1.159303e-08
DP 930.0 1.143645e-08
DP 931.0 1.128200e-08
DP 932.0 1.112966e-08
DP 933.0 1.097939e-08
DP 934.0 1.083118e-08
DP 935.0 1.068498e-08
DP 936.0 1.054077e-08
DP 937.0 1.039853e-08
DP 938.0 1.025823e-08
DP 939.0 1.011984e-08
DP 940.0 9.983334e-09
DP 941.0 9.848686e-09
DP 942.0 9.715871e-09
DP 943.0 9.584864e-09
DP 944.0 9.455640e-09
DP 945.0 9.328175e-09
DP 946.0 9.202444e-09
DP 947.0 9.078423e-09
DP 948.0 8.956090e-09
DP 949.0 8.835420e-09
DP 950.0 8.716391e-09
DP 951.0 8.598981e-09
DP 952.0 8.483167e-09
DP 953.0 8.368927e-09
DP 954.0 8.256239e-09
DP 955.0 8.145083e-09
DP 956.0 8.035437e-09
DP 957.0 7.927281e-09
DP 958.0 7.820594e-09
DP 959.0 7.715356e-09
DP 960.0 7.611546e-09
DP 961.0 7.509147e-09
DP 962.0 7.408137e-09
DP 963.0 7.308498e-09
DP 964.0 7.210212e-09
DP 965.0 7.113259e-09
DP 966.0 7.017622e-09
DP 967.0 6.923283e-09
DP 968.0 6.830222e-09
DP 969.0 6.738424e-09
DP 970.0 6.647871e-09
DP 971.0 6.558546e-09
DP 972.0 6.470431e-09
DP 973.0 6.383511e-09
DP 974.0 6.297769e-09
DP 975.0 6.213189e-09
DP 976.0 6.129754e-09
DP 977.0 6.047450e-09
DP 978.0 5.966261e-09
DP 979.0 5.886172e-09
DP 980.0 5.807167e-09
DP 981.0 5.729232e-09
DP 982.0 5.652351e-09
DP 983.0 5.576512e-09
DP 984.0 5.501699e-09
DP 985.0 5.427898e-09
DP 986.0 5.355096e-09
DP 987.0 5.283279e-09
DP 988.0 5.212434e-09
DP 989.0 5.142546e-09
DP 990.0 5.073604e-09
DP 991.0 5.005594e-09
DP 992.0 4.938503e-09
DP 993.0 4.872320e-09
DP 994.0 4.807031e-09
DP 995.0 4.742624e-09
DP 996.0 4.679088e-09
DP 997.0 4.616410e-09
DP 998.0 4.554579e-09
DP 999.0 4.493583e-09
DP 1000.0 4.433411e-09
DP 1010.0 3.874602e-09
DP 1020.0 3.386746e-09
DP 1030.0 2.960761e-09
DP 1040.0 2.588737e-09
DP 1050.0 2.263784e-09
DP 1060.0 1.979902e-09
DP 1070.0 1.731859e-09
DP 1080.0 1.515098e-09
DP 1090.0 1.325644e-09
DP 1100.0 1.160033e-09
DP 1110.0 1.015242e-09
DP 1120.0 8.886354e-10
DP 1130.0 7.779145e-10
DP 1140.0 6.810722e-10
DP 1150.0 5.963573e-10
DP 1160.0 5.222413e-10
DP 1170.0 4.573895e-10
DP 1180.0 4.006367e-10
DP 1190.0 3.509650e-10
DP 1200.0 3.074857e-10
DP 1210.0 2.694219e-10
DP 1220.0 2.360952e-10
DP 1230.0 2.069127e-10
DP 1240.0 1.813559e-10
DP 1250.0 1.589719e-10
DP 1260.0 1.393646e-10
DP 1270.0 1.221876e-10
DP 1280.0 1.071381e-10
