IP LINLIN
DP 772.0 3.396632e-15
DP 773.0 3.302278e-15
DP 774.0 3.210550e-15
DP 775.0 3.121374e-15
DP 776.0 3.034680e-15
DP 777.0 2.950398e-15
DP 778.0 2.868461e-15
DP 779.0 2.788804e-15
DP 780.0 2.711362e-15
DP 781.0 2.636075e-15
DP 782.0 2.562883e-15
DP 783.0 2.491726e-15
DP 784.0 2.422548e-15
DP 785.0 2.355294e-15
DP 786.0 2.289911e-15
DP 787.0 2.226346e-15
DP 788.0 2.164548e-15
DP 789.0 2.104469e-15
DP 790.0 2.046060e-15
DP 791.0 1.989276e-15
DP 792.0 1.934070e-15
DP 793.0 1.880398e-15
DP 794.0 1.828219e-15
DP 795.0 1.777490e-15
DP 796.0 1.728172e-15
DP 797.0 1.680224e-15
DP 798.0 1.633608e-15
DP 799.0 1.588288e-15
DP 800.0 1.544228e-15
DP 801.0 1.501392e-15
DP 802.0 1.459746e-15
DP 803.0 1.419257e-15
DP 804.0 1.379893e-15
DP 805.0 1.341623e-15
DP 806.0 1.304416e-15
DP 807.0 1.268243e-15
DP 808.0 1.233074e-15
DP 809.0 1.198882e-15
DP 810.0 1.165640e-15
DP 811.0 1.133322e-15
DP 812.0 1.101900e-15
DP 813.0 1.071352e-15
DP 814.0 1.041652e-15
DP 815.0 1.012776e-15
DP 816.0 9.847022e-16
DP 817.0 9.574079e-16
DP 818.0 9.308713e-16
DP 819.0 9.050715e-16
DP 820.0 8.799880e-16
DP 821.0 8.556007e-16
DP 822.0 8.318904e-16
DP 823.0 8.088382e-16
DP 824.0 7.864258e-16
DP 825.0 7.646355e-16
DP 826.0 7.434499e-16
DP 827.0 7.228523e-16
DP 828.0 7.028262e-16
DP 829.0 6.833558e-16
DP 830.0 6.644257e-16
DP 831.0 6.460207e-16
DP 832.0 6.281265e-16
DP 833.0 6.107286e-16
DP 834.0 5.938135e-16
DP 835.0 5.773675e-16
DP 836.0 5.613778e-16
DP 837.0 5.458315e-16
DP 838.0 5.307165e-16
DP 839.0 5.160207e-16
DP 840.0 5.017324e-16
DP 841.0 4.878404e-16
DP 842.0 4.743336e-16
DP 843.0 4.612014e-16
DP 844.0 4.484333e-16
DP 845.0 4.360193e-16
DP 846.0 4.239494e-16
DP 847.0 4.122141e-16
DP 848.0 4.008042e-16
DP 849.0 3.897106e-16
DP 850.0 3.789245e-16
DP 851.0 3.684374e-16
DP 852.0 3.582410e-16
DP 853.0 3.483272e-16
DP 854.0 3.386881e-16
DP 855.0 3.293162e-16
DP 856.0 3.202040e-16
DP 857.0 3.113444e-16
